campus,nome-do-curso,forma-de-oferta,disciplina,carga-horaria
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Processos de Fabricacao,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Programacao,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Projeto de instalacao de Sistemas de Energia Renovavel,90
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Quimica Aplicada I,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Quimica Aplicada II,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Quimica Aplicada III,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Representacao Tecnica Aplicada,60
IBIRITE,Sistemas de Energia Renovavel,Tecnico Integrado,Seguranca do Trabalho,30
IPATINGA,Automacao Industrial,Tecnico Integrado,"Automacao Industrial (CLP, SCADA, IHM)",65
IPATINGA,Automacao Industrial,Tecnico Integrado,Biologia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Biologia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Biologia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Circuitos Eletricos,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Comandos Hidraulicos e Pneumaticos,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Desenho Tecnico e Computacional,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Direito e Seguranca do Trabalho,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Elementos de Maquinas,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Eletronica Analogica e Digital,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Energias Renovaveis,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Filosofia,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Filosofia,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Fisica (Aplicacao tecnica em eletricidade e magnetismo),65
IPATINGA,Automacao Industrial,Tecnico Integrado,Fisica (Aplicacao tecnica em estatica e dinamica),65
IPATINGA,Automacao Industrial,Tecnico Integrado,"Fisica (Aplicacao tecnica em fluidos, calor e termodinamica)",65
IPATINGA,Automacao Industrial,Tecnico Integrado,Geografia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Geografia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Geografia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Historia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Historia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Historia,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Informatica Aplicada e Nocoes de Programacao,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Instalacoes e Acionamentos Eletricos,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Instrumentacao e Controle de processos,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira (Ingles),65
IPATINGA,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira (Ingles),65
IPATINGA,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira (Ingles),35
IPATINGA,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Automacao Industrial,Tecnico Integrado,Manutencao Industrial,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Maquinas Eletricas,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Matematica,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Matematica,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Matematica,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Matematica,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Propriedades Eletricas e Mecanicas dos Materiais,100
IPATINGA,Automacao Industrial,Tecnico Integrado,Quimica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Quimica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Quimica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Quimica,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Sistemas Embarcados,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Sociologia,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Sociologia,35
IPATINGA,Automacao Industrial,Tecnico Integrado,Tecnologia dos Processos Industriais,65
IPATINGA,Automacao Industrial,Tecnico Integrado,Tecnologia dos Processos Industriais,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Acionamentos Eletricos,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Automacao Industrial,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Biologia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Biologia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Biologia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Circuitos Eletricos,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Comandos Hidraulicos e Pneumaticos,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Desenho Tecnico e Computacional,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Desenho Tecnico e Computacional,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Educacao Fisica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Elementos de Maquinas,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Eletricidade Basica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Eletronica Analogica e Digital,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Filosofia,35
IPATINGA,Eletrotecnica,Tecnico Integrado,Filosofia,35
IPATINGA,Eletrotecnica,Tecnico Integrado,Fisica (Aplicacao tecnica em eletricidade e magnetismo),65
IPATINGA,Eletrotecnica,Tecnico Integrado,Fisica (Aplicacao tecnica em estatica e dinamica),65
IPATINGA,Eletrotecnica,Tecnico Integrado,"Fisica (Aplicacao tecnica em fluidos, calor e termodinamica)",65
IPATINGA,Eletrotecnica,Tecnico Integrado,Geografia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Geografia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Geografia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,"Geracao, Transmissao e Distribuicao de Energia Eletrica",35
IPATINGA,Eletrotecnica,Tecnico Integrado,Historia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Historia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Historia,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Informatica Aplicada e Nocoes de Programacao,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Instalacoes Eletricas,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Lingua Estrangeira (Ingles),65
IPATINGA,Eletrotecnica,Tecnico Integrado,Lingua Estrangeira (Ingles),65
IPATINGA,Eletrotecnica,Tecnico Integrado,Lingua Estrangeira (Ingles),35
IPATINGA,Eletrotecnica,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Eletrotecnica,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Eletrotecnica,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Eletrotecnica,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao",100
IPATINGA,Eletrotecnica,Tecnico Integrado,Manutencao Industrial,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Manutencao Industrial,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Maquinas Eletricas,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Matematica,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Matematica,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Matematica,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Matematica,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Matematica,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Propriedades Eletricas e Mecanicas dos Materiais,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Propriedades Eletricas e Mecanicas dos Materiais,100
IPATINGA,Eletrotecnica,Tecnico Integrado,Quimica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Quimica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Quimica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Quimica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Quimica,65
IPATINGA,Eletrotecnica,Tecnico Integrado,Seguranca do Trabalho,35
IPATINGA,Eletrotecnica,Tecnico Integrado,Sociologia,35
IPATINGA,Eletrotecnica,Tecnico Integrado,Sociologia,35
IPATINGA,Eletrotecnica,Tecnico Integrado,Tecnologia dos Processos Industrias,100
ITABIRITO,Automacao Industrial,Tecnico Integrado,Acionamentos Eletricos,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Acionamentos Eletricos,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Analise de Circuitos II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Artes I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Artes I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Artes II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Artes II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Biologia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Controle de Processos e Informatica Industrial,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Controle de Processos e Informatica Industrial,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Desenho Tecnico I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Desenho Tecnico I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Desenho Tecnico I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Educacao Fisica III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Eletronica Analogica e Industrial,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Eletronica Analogica e Industrial,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Eletronica Analogica e Industrial,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Eletronica Digital,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Eletronica Digital,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Filosofia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Fisica III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Geografia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Historia III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Instrumentacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Instrumentacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Introducao a Automacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Introducao a Automacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Introducao a Computacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Introducao a Computacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira - Espanhol II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira- Ingles I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira- Ingles I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira- Ingles II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira- Ingles II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira: Espanhol I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira: Espanhol III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira: Ingles III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Lingua Estrangeira: Ingles III,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao  II",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao  II",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao I",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao I",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao III",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,"Lingua Portuguesa, Literatura e Redacao III",50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Linguagem de Programacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Linguagem de Programacao,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica Aplicada,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica Aplicada,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Matematica II,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Quimica I,50
ITABIRITO,Automacao Industrial,Tecnico Integrado,Quimica I,50
